Gender,Age,Height,Weight,Duration,Heart_Rate,Body_Temp,Calories
0,60,163.0,65.0,21.0,97.0,40.5,119.0
0,58,166.0,66.0,30.0,115.0,41.1,226.0
0,29,162.0,59.0,4.0,82.0,39.2,14.0
1,20,187.0,88.0,6.0,87.0,39.1,17.0
0,39,158.0,54.0,26.0,105.0,40.8,164.0
0,60,156.0,56.0,18.0,94.0,40.8,98.0
0,42,173.0,68.0,5.0,79.0,38.7,17.0
0,54,161.0,60.0,14.0,96.0,40.4,77.0
1,51,195.0,99.0,29.0,102.0,40.6,197.0
1,64,188.0,87.0,10.0,90.0,40.2,54.0
1,26,182.0,86.0,26.0,102.0,40.7,138.0
1,73,174.0,81.0,28.0,110.0,40.7,243.0
0,29,175.0,72.0,5.0,75.0,39.1,13.0
0,21,171.0,68.0,19.0,97.0,40.1,94.0
1,75,170.0,76.0,19.0,107.0,40.3,156.0
0,24,188.0,74.0,9.0,90.0,39.6,37.0
0,31,164.0,61.0,14.0,96.0,40.1,71.0
0,45,157.0,60.0,22.0,106.0,40.9,141.0
0,44,151.0,53.0,11.0,94.0,40.0,57.0
1,73,170.0,78.0,25.0,101.0,41.4,182.0
0,72,168.0,66.0,26.0,109.0,41.0,186.0
1,69,180.0,83.0,20.0,100.0,40.7,141.0
1,76,186.0,92.0,5.0,94.0,38.9,33.0
0,52,181.0,76.0,18.0,96.0,40.3,95.0
0,66,168.0,71.0,10.0,88.0,39.6,47.0
1,33,171.0,73.0,26.0,108.0,40.9,163.0
0,54,159.0,63.0,16.0,96.0,40.3,88.0
1,25,189.0,86.0,22.0,101.0,40.6,113.0
0,79,163.0,68.0,23.0,103.0,40.6,152.0
0,34,186.0,78.0,8.0,81.0,39.5,26.0
1,32,192.0,92.0,29.0,113.0,40.5,215.0
1,79,194.0,103.0,21.0,96.0,40.9,154.0
0,77,158.0,57.0,29.0,108.0,41.0,210.0
1,32,181.0,76.0,15.0,99.0,40.6,74.0
1,48,193.0,96.0,5.0,88.0,39.1,22.0
1,46,189.0,92.0,13.0,101.0,39.9,81.0
1,30,189.0,80.0,14.0,95.0,40.4,61.0
0,53,165.0,70.0,21.0,89.0,40.4,97.0
0,40,164.0,59.0,18.0,109.0,40.3,120.0
1,25,177.0,75.0,15.0,93.0,40.5,55.0
0,69,165.0,67.0,27.0,106.0,40.9,182.0
1,30,185.0,87.0,4.0,83.0,38.9,11.0
0,32,153.0,56.0,7.0,82.0,39.8,26.0
1,26,189.0,91.0,20.0,97.0,40.4,94.0
0,71,146.0,51.0,17.0,99.0,40.1,106.0
0,39,165.0,61.0,22.0,103.0,40.7,132.0
0,24,168.0,60.0,3.0,89.0,38.8,13.0
0,45,184.0,85.0,22.0,94.0,40.4,106.0
1,67,171.0,76.0,14.0,93.0,40.1,80.0
1,77,166.0,74.0,3.0,82.0,38.8,14.0
1,33,201.0,104.0,9.0,85.0,39.9,31.0
0,43,165.0,65.0,16.0,93.0,40.4,79.0
0,23,161.0,59.0,20.0,106.0,40.4,121.0
1,37,201.0,108.0,11.0,81.0,40.3,35.0
0,20,146.0,50.0,19.0,101.0,40.4,106.0
0,22,173.0,62.0,6.0,85.0,39.5,22.0
0,24,159.0,57.0,17.0,101.0,40.6,95.0
0,25,156.0,60.0,19.0,102.0,40.2,107.0
0,27,165.0,61.0,14.0,92.0,40.4,64.0
1,22,180.0,80.0,6.0,91.0,39.4,20.0
0,55,160.0,61.0,15.0,90.0,40.0,73.0
1,58,178.0,80.0,23.0,97.0,40.8,138.0
1,24,196.0,94.0,23.0,102.0,40.7,124.0
1,29,161.0,64.0,5.0,92.0,39.3,17.0
1,52,180.0,85.0,6.0,88.0,39.3,27.0
0,66,156.0,61.0,5.0,81.0,38.9,21.0
0,62,162.0,66.0,23.0,105.0,41.1,150.0
1,36,181.0,82.0,25.0,108.0,41.0,166.0
1,52,170.0,76.0,16.0,100.0,40.5,97.0
0,29,190.0,79.0,15.0,97.0,39.9,74.0
1,27,195.0,90.0,9.0,92.0,39.9,36.0
1,28,194.0,99.0,23.0,95.0,40.6,107.0
0,33,162.0,57.0,4.0,76.0,39.2,12.0
1,54,172.0,71.0,21.0,107.0,40.9,149.0
1,79,165.0,73.0,13.0,79.0,40.0,54.0
0,43,157.0,56.0,6.0,83.0,39.2,24.0
1,47,191.0,88.0,5.0,84.0,39.4,18.0
0,24,166.0,65.0,24.0,114.0,40.8,164.0
1,34,204.0,104.0,21.0,104.0,40.6,134.0
1,57,185.0,80.0,7.0,93.0,39.4,37.0
1,43,177.0,77.0,7.0,80.0,39.4,18.0
0,20,157.0,49.0,25.0,106.0,40.6,153.0
0,24,159.0,55.0,19.0,94.0,40.7,92.0
1,54,193.0,93.0,10.0,81.0,39.9,37.0
0,52,159.0,57.0,19.0,101.0,40.2,115.0
0,62,164.0,57.0,19.0,100.0,40.5,116.0
0,62,148.0,54.0,20.0,97.0,40.1,117.0
1,64,201.0,102.0,7.0,83.0,39.2,32.0
0,20,162.0,58.0,4.0,76.0,39.2,11.0
1,69,171.0,80.0,21.0,103.0,40.3,156.0
1,46,169.0,72.0,25.0,108.0,40.7,172.0
0,32,172.0,69.0,26.0,109.0,40.8,166.0
0,23,178.0,72.0,6.0,81.0,39.2,19.0
0,36,173.0,71.0,11.0,86.0,39.7,44.0
0,23,164.0,55.0,6.0,91.0,39.5,27.0
0,28,163.0,60.0,7.0,93.0,39.4,33.0
1,54,192.0,93.0,18.0,98.0,40.2,112.0
0,59,161.0,64.0,4.0,79.0,39.0,15.0
0,23,168.0,69.0,2.0,83.0,37.5,7.0
0,61,181.0,78.0,25.0,98.0,40.8,140.0
1,36,181.0,79.0,5.0,87.0,39.4,17.0
0,42,153.0,56.0,19.0,102.0,40.5,114.0
0,74,166.0,65.0,20.0,106.0,40.4,137.0
1,23,192.0,95.0,6.0,85.0,39.6,17.0
0,51,162.0,59.0,11.0,89.0,40.0,52.0
1,24,189.0,92.0,1.0,88.0,38.1,3.0
0,43,163.0,57.0,17.0,92.0,40.2,84.0
1,20,180.0,84.0,16.0,98.0,40.0,70.0
1,46,190.0,87.0,8.0,89.0,39.6,35.0
0,34,160.0,62.0,4.0,87.0,38.6,17.0
1,22,183.0,78.0,14.0,109.0,39.9,84.0
1,25,159.0,64.0,14.0,101.0,39.9,65.0
1,51,203.0,104.0,6.0,79.0,39.3,21.0
1,71,185.0,94.0,10.0,92.0,39.6,62.0
0,41,165.0,62.0,26.0,113.0,40.8,184.0
1,67,188.0,99.0,7.0,82.0,39.3,32.0
0,24,160.0,60.0,17.0,102.0,40.6,96.0
1,21,168.0,67.0,11.0,92.0,40.1,35.0
0,47,166.0,67.0,28.0,106.0,40.8,178.0
1,27,189.0,93.0,30.0,104.0,40.7,175.0
1,42,169.0,66.0,21.0,108.0,40.3,138.0
0,23,155.0,55.0,5.0,90.0,39.2,22.0
0,75,168.0,66.0,18.0,103.0,40.0,118.0
0,63,157.0,61.0,16.0,92.0,40.6,84.0
0,20,157.0,59.0,20.0,107.0,40.6,122.0
0,22,155.0,51.0,1.0,83.0,37.5,4.0
1,50,157.0,62.0,6.0,90.0,39.4,25.0
0,45,159.0,59.0,30.0,113.0,41.1,216.0
0,49,158.0,58.0,23.0,99.0,40.8,133.0
0,22,176.0,71.0,12.0,90.0,40.0,50.0
0,69,179.0,76.0,9.0,87.0,39.7,41.0
1,32,180.0,75.0,9.0,87.0,39.9,28.0
1,61,187.0,90.0,11.0,90.0,39.8,58.0
0,28,181.0,71.0,11.0,99.0,40.2,57.0
1,28,179.0,78.0,3.0,89.0,38.9,10.0
0,27,180.0,72.0,6.0,87.0,39.2,23.0
1,28,194.0,97.0,20.0,103.0,41.0,116.0
1,36,164.0,66.0,18.0,92.0,40.4,70.0
0,22,155.0,56.0,24.0,109.0,40.8,153.0
1,24,181.0,78.0,2.0,77.0,38.2,3.0
0,28,164.0,66.0,3.0,87.0,38.9,12.0
1,22,177.0,78.0,25.0,102.0,40.7,124.0
0,52,149.0,54.0,9.0,85.0,39.5,39.0
1,61,161.0,65.0,6.0,90.0,38.8,28.0
1,33,190.0,91.0,2.0,84.0,37.8,6.0
0,39,163.0,62.0,12.0,96.0,40.1,63.0
1,24,184.0,89.0,15.0,93.0,40.1,59.0
0,24,163.0,60.0,8.0,91.0,39.7,36.0
0,31,150.0,51.0,8.0,80.0,39.5,28.0
0,26,157.0,60.0,1.0,82.0,37.7,4.0
1,64,175.0,80.0,20.0,98.0,40.6,128.0
1,23,172.0,74.0,22.0,102.0,40.1,108.0
0,37,166.0,60.0,23.0,101.0,40.8,132.0
1,51,190.0,87.0,20.0,96.0,40.9,113.0
1,74,180.0,84.0,22.0,107.0,40.6,184.0
1,21,173.0,76.0,5.0,86.0,39.2,12.0
1,71,190.0,99.0,8.0,82.0,39.5,38.0
0,65,178.0,78.0,17.0,99.0,40.5,98.0
1,41,176.0,83.0,6.0,85.0,39.4,21.0
0,26,150.0,52.0,29.0,108.0,40.5,186.0
1,29,189.0,85.0,22.0,102.0,40.5,120.0
1,33,167.0,69.0,15.0,87.0,40.5,45.0
1,33,183.0,84.0,6.0,85.0,39.5,18.0
1,28,189.0,96.0,1.0,76.0,38.0,2.0
0,26,168.0,64.0,3.0,84.0,38.6,11.0
1,33,182.0,85.0,29.0,107.0,40.8,185.0
1,53,186.0,86.0,5.0,87.0,38.8,22.0
1,41,191.0,92.0,15.0,97.0,40.6,81.0
0,32,158.0,55.0,24.0,110.0,40.8,161.0
0,38,177.0,74.0,25.0,108.0,40.9,158.0
1,36,178.0,79.0,11.0,96.0,39.8,52.0
1,35,170.0,73.0,5.0,87.0,39.3,16.0
0,22,146.0,50.0,7.0,79.0,39.7,23.0
0,20,158.0,58.0,5.0,84.0,38.9,18.0
1,51,188.0,84.0,5.0,89.0,38.7,23.0
1,59,185.0,91.0,22.0,98.0,40.8,141.0
1,39,185.0,85.0,2.0,90.0,38.3,8.0
1,20,181.0,77.0,16.0,96.0,40.5,63.0
1,21,195.0,90.0,7.0,77.0,39.8,10.0
0,63,150.0,56.0,12.0,96.0,39.9,69.0
1,38,201.0,109.0,23.0,108.0,41.2,168.0
1,71,191.0,97.0,22.0,107.0,40.1,187.0
1,36,184.0,84.0,23.0,105.0,40.8,143.0
1,41,171.0,73.0,10.0,86.0,40.0,34.0
1,71,179.0,82.0,19.0,89.0,40.6,103.0
0,33,159.0,56.0,27.0,110.0,40.9,181.0
1,41,186.0,89.0,25.0,107.0,40.7,172.0
0,66,162.0,62.0,15.0,97.0,40.7,87.0
0,26,158.0,54.0,22.0,93.0,40.7,105.0
1,49,181.0,88.0,22.0,100.0,40.8,136.0
1,49,188.0,89.0,29.0,107.0,40.6,210.0
1,75,185.0,86.0,1.0,85.0,37.8,5.0
0,50,187.0,81.0,4.0,82.0,39.2,15.0
0,44,167.0,69.0,15.0,102.0,40.3,88.0
0,55,168.0,71.0,29.0,108.0,40.6,193.0
1,24,182.0,76.0,26.0,114.0,40.7,177.0
0,64,163.0,62.0,2.0,90.0,37.8,10.0
0,29,169.0,63.0,13.0,91.0,40.0,58.0
1,34,185.0,94.0,14.0,90.0,40.3,57.0
0,48,155.0,54.0,2.0,78.0,37.7,7.0
1,22,177.0,76.0,9.0,89.0,39.7,27.0
0,38,147.0,49.0,20.0,99.0,40.6,114.0
0,62,191.0,91.0,25.0,100.0,40.6,142.0
0,24,175.0,67.0,25.0,103.0,40.5,141.0
0,63,162.0,58.0,19.0,107.0,40.5,131.0
1,44,205.0,100.0,8.0,85.0,39.5,31.0
0,39,164.0,69.0,20.0,94.0,40.6,98.0
1,23,194.0,97.0,9.0,82.0,39.4,22.0
1,28,192.0,92.0,14.0,93.0,40.3,59.0
1,48,181.0,90.0,14.0,90.0,40.3,65.0
1,46,189.0,90.0,11.0,89.0,40.0,49.0
0,39,178.0,72.0,22.0,100.0,40.7,121.0
1,72,184.0,84.0,15.0,90.0,40.1,85.0
1,63,185.0,88.0,8.0,86.0,39.4,38.0
1,34,170.0,72.0,10.0,91.0,40.0,37.0
1,20,199.0,99.0,20.0,107.0,40.2,121.0
1,72,183.0,86.0,24.0,105.0,40.5,192.0
1,70,194.0,94.0,5.0,91.0,38.6,30.0
1,47,193.0,99.0,20.0,99.0,40.6,123.0
1,55,156.0,62.0,9.0,86.0,39.6,34.0
1,67,181.0,90.0,17.0,107.0,40.5,138.0
1,39,188.0,91.0,24.0,104.0,40.8,153.0
1,32,176.0,76.0,27.0,108.0,40.8,170.0
0,68,165.0,59.0,15.0,100.0,40.4,93.0
0,61,160.0,64.0,19.0,93.0,40.1,100.0
1,66,198.0,96.0,14.0,98.0,40.4,96.0
1,25,191.0,94.0,16.0,95.0,40.3,70.0
1,34,181.0,80.0,16.0,82.0,40.0,41.0
1,29,189.0,86.0,24.0,96.0,40.8,110.0
0,43,154.0,56.0,29.0,109.0,40.9,196.0
0,51,167.0,63.0,26.0,112.0,41.0,185.0
1,24,189.0,82.0,15.0,97.0,40.0,66.0
0,28,146.0,48.0,14.0,107.0,40.4,90.0
1,21,196.0,87.0,9.0,85.0,39.6,23.0
1,24,184.0,83.0,11.0,93.0,40.0,42.0
1,41,185.0,85.0,4.0,81.0,38.9,11.0
1,69,189.0,93.0,30.0,104.0,40.9,235.0
1,32,190.0,96.0,17.0,88.0,40.0,63.0
0,22,161.0,53.0,21.0,107.0,40.4,131.0
0,46,160.0,62.0,15.0,101.0,40.0,88.0
1,62,195.0,97.0,19.0,92.0,40.2,110.0
1,20,192.0,90.0,14.0,92.0,40.2,51.0
1,24,194.0,100.0,2.0,81.0,38.0,5.0
0,70,157.0,57.0,29.0,118.0,40.8,238.0
1,20,188.0,89.0,7.0,95.0,39.3,28.0
1,48,176.0,79.0,28.0,105.0,41.0,187.0
1,20,163.0,59.0,23.0,113.0,40.7,141.0
0,25,141.0,49.0,17.0,94.0,40.3,84.0
1,49,188.0,91.0,16.0,97.0,40.2,93.0
1,33,206.0,101.0,17.0,89.0,40.4,68.0
1,31,175.0,76.0,16.0,89.0,40.2,54.0
1,45,182.0,88.0,15.0,102.0,40.2,94.0
1,22,186.0,82.0,14.0,94.0,40.1,54.0
0,66,168.0,67.0,12.0,91.0,40.0,61.0
1,47,189.0,91.0,21.0,105.0,40.5,145.0
0,64,164.0,68.0,29.0,109.0,40.9,202.0
0,23,162.0,58.0,27.0,103.0,40.7,155.0
1,46,198.0,99.0,6.0,83.0,39.1,22.0
0,48,175.0,73.0,10.0,87.0,39.8,43.0
0,27,169.0,64.0,19.0,96.0,40.3,95.0
1,44,177.0,81.0,24.0,111.0,40.7,179.0
0,58,168.0,62.0,9.0,90.0,39.9,44.0
0,48,174.0,78.0,14.0,102.0,40.1,81.0
0,55,164.0,62.0,5.0,86.0,39.4,22.0
0,27,167.0,68.0,1.0,85.0,37.7,4.0
1,27,194.0,95.0,2.0,85.0,38.4,6.0
0,42,159.0,64.0,15.0,87.0,39.8,64.0
1,45,180.0,81.0,19.0,90.0,40.5,82.0
0,56,171.0,70.0,2.0,79.0,38.1,7.0
1,33,197.0,93.0,9.0,85.0,39.6,29.0
1,37,180.0,80.0,17.0,102.0,40.4,97.0
1,71,196.0,97.0,23.0,110.0,40.7,206.0
1,44,182.0,86.0,26.0,107.0,40.7,181.0
1,71,186.0,91.0,16.0,95.0,40.1,105.0
1,62,185.0,92.0,21.0,101.0,40.7,148.0
1,73,163.0,67.0,26.0,110.0,41.0,218.0
1,36,179.0,80.0,21.0,105.0,40.4,129.0
1,54,181.0,89.0,16.0,95.0,40.1,91.0
1,74,173.0,80.0,14.0,90.0,40.0,80.0
0,29,176.0,72.0,18.0,95.0,40.4,86.0
0,35,151.0,55.0,25.0,105.0,40.5,155.0
0,72,189.0,86.0,24.0,95.0,40.8,129.0
1,60,189.0,91.0,22.0,100.0,40.6,149.0
1,45,188.0,89.0,7.0,85.0,39.0,26.0
0,62,168.0,67.0,14.0,95.0,40.0,76.0
0,25,162.0,61.0,23.0,107.0,40.5,142.0
1,58,183.0,85.0,16.0,95.0,40.0,93.0
0,46,150.0,50.0,4.0,76.0,38.9,13.0
1,24,179.0,82.0,24.0,100.0,40.5,116.0
0,40,170.0,67.0,6.0,82.0,39.4,22.0
1,27,191.0,92.0,30.0,112.0,40.9,210.0
0,65,168.0,71.0,4.0,79.0,39.0,15.0
0,34,177.0,75.0,8.0,90.0,39.7,35.0
0,20,146.0,47.0,9.0,92.0,39.7,42.0
1,74,193.0,92.0,10.0,82.0,40.0,48.0
0,22,176.0,74.0,19.0,97.0,40.8,92.0
1,25,179.0,80.0,4.0,89.0,39.1,13.0
1,57,186.0,90.0,3.0,82.0,38.1,12.0
1,59,189.0,90.0,20.0,94.0,40.7,116.0
1,40,182.0,83.0,13.0,94.0,40.0,61.0
1,22,179.0,80.0,26.0,101.0,40.9,126.0
0,21,168.0,63.0,15.0,96.0,40.1,73.0
1,39,188.0,91.0,9.0,88.0,39.6,36.0
1,59,193.0,97.0,12.0,92.0,39.7,68.0
1,44,189.0,91.0,16.0,89.0,40.1,69.0
0,68,166.0,64.0,3.0,77.0,38.3,11.0
1,49,193.0,87.0,9.0,85.0,39.8,35.0
0,24,145.0,48.0,2.0,79.0,37.9,7.0
0,30,178.0,77.0,21.0,106.0,40.8,124.0
0,29,160.0,60.0,26.0,100.0,40.7,143.0
1,33,179.0,76.0,16.0,91.0,40.5,61.0
1,27,202.0,108.0,5.0,82.0,38.8,14.0
0,33,175.0,75.0,1.0,85.0,38.0,4.0
0,44,162.0,56.0,26.0,108.0,40.8,174.0
1,77,174.0,78.0,8.0,88.0,39.8,44.0
1,50,193.0,94.0,11.0,83.0,39.7,42.0
1,73,182.0,82.0,6.0,90.0,39.0,34.0
1,75,180.0,85.0,30.0,108.0,40.9,257.0
0,40,153.0,52.0,29.0,102.0,40.9,175.0
0,61,175.0,71.0,18.0,99.0,40.3,105.0
1,56,173.0,72.0,20.0,98.0,40.5,117.0
1,57,165.0,71.0,18.0,98.0,40.6,106.0
0,58,156.0,62.0,13.0,94.0,40.2,69.0
0,55,179.0,78.0,10.0,91.0,39.6,48.0
1,41,182.0,87.0,14.0,100.0,39.7,81.0
1,22,181.0,83.0,22.0,108.0,40.6,131.0
1,31,173.0,77.0,13.0,95.0,40.2,56.0
0,45,151.0,50.0,20.0,93.0,40.5,103.0
0,22,159.0,57.0,28.0,114.0,40.6,194.0
1,63,197.0,101.0,12.0,94.0,40.3,75.0
0,42,169.0,69.0,13.0,94.0,39.6,65.0
0,53,169.0,65.0,18.0,99.0,40.5,104.0
1,35,198.0,99.0,4.0,92.0,38.8,18.0
1,29,187.0,85.0,3.0,82.0,38.2,7.0
1,23,187.0,84.0,16.0,97.0,40.4,70.0
1,39,185.0,84.0,13.0,95.0,40.0,63.0
0,38,157.0,61.0,4.0,87.0,38.4,17.0
0,37,175.0,65.0,29.0,101.0,40.9,165.0
1,35,179.0,83.0,16.0,93.0,40.3,69.0
0,65,166.0,70.0,15.0,100.0,39.9,90.0
1,37,186.0,90.0,28.0,118.0,40.5,234.0
0,60,158.0,63.0,3.0,78.0,38.4,11.0
1,31,187.0,88.0,12.0,101.0,40.1,65.0
1,28,176.0,78.0,12.0,84.0,39.8,30.0
1,48,162.0,67.0,4.0,86.0,38.8,14.0
0,24,183.0,70.0,14.0,96.0,39.9,68.0
0,28,160.0,60.0,1.0,86.0,37.4,4.0
1,33,183.0,91.0,13.0,92.0,40.1,55.0
1,27,181.0,86.0,30.0,112.0,40.8,206.0
0,70,181.0,81.0,12.0,85.0,40.0,52.0
0,36,166.0,66.0,15.0,101.0,40.2,85.0
1,73,202.0,107.0,13.0,96.0,39.9,93.0
1,60,185.0,84.0,17.0,99.0,40.5,110.0
1,36,182.0,80.0,15.0,94.0,40.1,67.0
1,35,198.0,105.0,25.0,107.0,40.7,173.0
1,52,201.0,107.0,4.0,76.0,38.7,12.0
0,28,164.0,59.0,9.0,90.0,39.5,40.0
0,75,164.0,61.0,17.0,93.0,40.3,94.0
1,28,210.0,119.0,30.0,111.0,40.9,225.0
1,38,179.0,84.0,23.0,102.0,40.8,135.0
1,33,179.0,75.0,19.0,95.0,40.3,83.0
1,62,198.0,105.0,28.0,110.0,40.6,243.0
0,33,176.0,72.0,13.0,91.0,40.4,58.0
0,25,160.0,56.0,15.0,92.0,40.1,69.0
0,27,171.0,63.0,24.0,107.0,40.7,148.0
1,24,175.0,78.0,4.0,81.0,39.1,8.0
1,29,173.0,76.0,10.0,96.0,39.9,43.0
1,21,193.0,90.0,24.0,100.0,40.9,117.0
0,63,182.0,85.0,6.0,91.0,39.4,29.0
1,32,175.0,75.0,19.0,99.0,40.3,94.0
1,73,186.0,89.0,3.0,86.0,38.6,16.0
1,25,174.0,79.0,12.0,97.0,40.3,52.0
0,29,178.0,75.0,14.0,94.0,39.9,65.0
0,47,152.0,54.0,17.0,104.0,40.3,108.0
0,32,160.0,61.0,14.0,101.0,40.3,79.0
1,34,191.0,96.0,29.0,111.0,40.7,211.0
0,49,168.0,64.0,28.0,104.0,40.7,174.0
0,36,162.0,62.0,27.0,110.0,40.4,180.0
0,26,147.0,54.0,18.0,103.0,40.1,105.0
0,68,174.0,74.0,22.0,109.0,40.9,153.0
1,39,189.0,95.0,14.0,84.0,40.3,48.0
0,39,172.0,72.0,3.0,87.0,38.7,12.0
0,57,160.0,62.0,25.0,102.0,40.5,155.0
1,68,186.0,90.0,5.0,87.0,39.0,26.0
0,78,156.0,60.0,18.0,96.0,40.7,107.0
1,54,173.0,74.0,14.0,96.0,40.1,77.0
0,24,147.0,50.0,24.0,106.0,40.5,149.0
0,79,160.0,59.0,26.0,111.0,40.5,197.0
1,58,162.0,71.0,10.0,88.0,39.5,44.0
0,26,143.0,41.0,4.0,73.0,39.4,11.0
1,60,180.0,83.0,17.0,95.0,40.2,99.0
0,54,171.0,68.0,6.0,87.0,39.4,27.0
0,58,157.0,62.0,22.0,102.0,40.7,136.0
0,20,151.0,54.0,19.0,97.0,40.1,97.0
0,36,162.0,60.0,22.0,103.0,40.5,131.0
1,70,172.0,77.0,12.0,99.0,40.1,82.0
1,49,166.0,70.0,5.0,87.0,39.0,19.0
1,38,175.0,77.0,15.0,103.0,40.4,88.0
0,36,160.0,57.0,7.0,93.0,39.2,34.0
0,35,164.0,65.0,27.0,112.0,40.9,184.0
0,54,169.0,72.0,20.0,107.0,40.9,131.0
0,34,148.0,53.0,16.0,94.0,40.4,81.0
0,39,145.0,51.0,30.0,108.0,41.0,200.0
0,36,155.0,56.0,18.0,104.0,40.6,110.0
1,57,182.0,86.0,1.0,84.0,37.9,4.0
1,36,185.0,89.0,18.0,96.0,40.3,89.0
1,21,190.0,96.0,22.0,107.0,40.8,133.0
1,23,175.0,73.0,23.0,110.0,40.6,140.0
0,48,166.0,65.0,12.0,97.0,40.2,65.0
1,57,173.0,77.0,8.0,79.0,39.7,25.0
1,48,170.0,75.0,3.0,90.0,38.7,13.0
1,61,180.0,90.0,4.0,85.0,39.2,18.0
0,56,165.0,66.0,19.0,108.0,40.4,128.0
1,61,169.0,72.0,29.0,110.0,41.0,230.0
1,56,188.0,93.0,5.0,82.0,39.2,20.0
0,52,165.0,65.0,23.0,106.0,40.6,149.0
0,29,182.0,76.0,8.0,83.0,39.7,28.0
0,25,167.0,64.0,23.0,95.0,41.0,111.0
1,39,182.0,84.0,21.0,103.0,40.8,127.0
1,20,170.0,75.0,27.0,103.0,40.9,134.0
0,63,161.0,64.0,4.0,88.0,39.0,19.0
1,25,174.0,74.0,8.0,87.0,39.4,22.0
1,49,170.0,76.0,23.0,110.0,40.2,171.0
0,60,172.0,65.0,10.0,92.0,39.2,51.0
0,24,163.0,61.0,22.0,95.0,40.2,107.0
0,25,173.0,65.0,18.0,96.0,40.4,89.0
1,52,191.0,91.0,22.0,100.0,40.8,140.0
0,34,137.0,44.0,9.0,90.0,39.6,43.0
1,70,197.0,98.0,16.0,95.0,40.2,106.0
0,51,157.0,58.0,26.0,102.0,40.7,159.0
1,53,200.0,96.0,23.0,98.0,40.8,143.0
0,33,150.0,53.0,19.0,106.0,40.4,120.0
0,47,167.0,62.0,15.0,83.0,40.2,60.0
1,23,171.0,68.0,23.0,100.0,40.5,103.0
1,20,173.0,72.0,4.0,80.0,38.6,6.0
0,44,169.0,69.0,18.0,97.0,40.7,96.0
0,27,155.0,55.0,6.0,88.0,39.2,26.0
1,20,188.0,81.0,11.0,89.0,39.9,33.0
0,49,157.0,57.0,6.0,87.0,39.1,27.0
0,26,161.0,51.0,28.0,109.0,41.0,183.0
0,64,170.0,69.0,10.0,92.0,39.7,51.0
1,47,180.0,80.0,26.0,101.0,40.7,157.0
1,20,186.0,86.0,26.0,99.0,40.1,119.0
1,51,190.0,94.0,8.0,86.0,39.0,34.0
1,24,181.0,75.0,20.0,101.0,41.0,97.0
0,22,168.0,65.0,13.0,97.0,40.1,65.0
1,49,200.0,96.0,26.0,97.0,40.5,153.0
0,43,164.0,63.0,2.0,83.0,38.2,8.0
0,79,163.0,65.0,30.0,113.0,41.1,231.0
0,33,154.0,54.0,1.0,78.0,37.7,3.0
0,31,156.0,56.0,11.0,86.0,40.2,45.0
1,21,190.0,90.0,7.0,88.0,39.3,21.0
0,58,145.0,47.0,13.0,91.0,39.8,68.0
1,24,180.0,81.0,23.0,112.0,40.9,152.0
1,29,180.0,84.0,7.0,88.0,39.6,23.0
0,67,161.0,64.0,10.0,90.0,39.6,51.0
0,30,162.0,63.0,28.0,105.0,40.9,168.0
1,26,184.0,86.0,9.0,89.0,39.6,30.0
1,22,164.0,60.0,10.0,99.0,39.8,41.0
1,23,177.0,79.0,29.0,106.0,40.9,163.0
1,29,176.0,77.0,27.0,100.0,40.6,134.0
0,26,149.0,52.0,21.0,94.0,40.6,103.0
1,71,200.0,98.0,27.0,108.0,40.6,234.0
0,60,152.0,54.0,3.0,86.0,38.5,14.0
1,43,195.0,95.0,26.0,106.0,40.7,180.0
1,48,178.0,78.0,26.0,107.0,40.9,181.0
0,39,165.0,66.0,3.0,76.0,38.5,9.0
0,66,162.0,64.0,29.0,110.0,40.8,208.0
1,28,186.0,88.0,13.0,100.0,40.1,67.0
1,26,181.0,84.0,29.0,116.0,41.2,214.0
0,33,156.0,60.0,14.0,88.0,40.2,60.0
1,57,188.0,92.0,7.0,92.0,39.4,38.0
1,58,187.0,93.0,2.0,81.0,38.0,8.0
1,73,213.0,113.0,12.0,103.0,39.9,100.0
0,66,153.0,60.0,28.0,108.0,40.8,196.0
0,58,179.0,76.0,27.0,108.0,40.6,180.0
1,40,180.0,80.0,28.0,108.0,40.9,190.0
1,72,183.0,81.0,13.0,94.0,40.5,81.0
0,29,156.0,50.0,28.0,113.0,40.9,197.0
0,34,181.0,75.0,27.0,108.0,40.9,168.0
0,25,162.0,66.0,30.0,112.0,41.3,199.0
0,45,140.0,41.0,25.0,99.0,40.7,148.0
0,26,175.0,76.0,22.0,105.0,40.6,127.0
0,48,159.0,60.0,18.0,89.0,40.6,84.0
1,41,178.0,81.0,3.0,81.0,38.4,8.0
1,64,179.0,82.0,10.0,93.0,40.0,57.0
1,79,175.0,83.0,24.0,93.0,40.8,155.0
1,65,191.0,87.0,23.0,103.0,40.9,170.0
1,21,186.0,89.0,22.0,101.0,40.4,110.0
0,22,161.0,53.0,7.0,83.0,39.5,26.0
0,51,158.0,61.0,22.0,102.0,40.5,134.0
1,20,208.0,105.0,14.0,86.0,40.2,42.0
0,29,167.0,73.0,28.0,117.0,40.8,200.0
1,47,204.0,98.0,18.0,96.0,40.6,102.0
0,60,165.0,61.0,3.0,92.0,38.5,16.0
1,70,191.0,90.0,9.0,91.0,39.5,53.0
0,21,176.0,72.0,25.0,103.0,40.7,138.0
0,57,167.0,63.0,28.0,103.0,40.8,176.0
